id,Var.1,week,cases,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
114,X2012.9,10,0,2012,29.50210817,13.87542748,0,14.76668527,22.68262208,13.87542748,11.400982,11.56633252,9.006731143,6.710077512,8.12538379,7.657405028,7.13172652,5.609653235,8.327166225,0,0,0,0,0,0.036024845,0.009109731,0.43747412,0,1.802898551,29.50210817,29.1666957,28.12910866,24.71357252,22.54640833,24.30490277,22.83171123,21.29474878,21.39789872,22.33375942,14.76668527,14.33279463,15.913224,17.16310306,17.80086138,19.08349523,20.17616428,21.18041142,21.65184411,24.52311509,22.68262208,30.00957439,34.8510106,34.54742035,35.26231375,40.14652644,46.11890965,51.78096332,46.36489686,56.30935447
115,X2012.10,11,0,2012,31.3336335,13.55465721,0,16.08794428,24.70837962,13.55465721,13.87542748,11.400982,11.56633252,9.006731143,6.710077512,8.12538379,7.657405028,7.13172652,5.609653235,0,0,0,0,0,0,0.036024845,0.009109731,0.43747412,0,31.3336335,29.50210817,29.1666957,28.12910866,24.71357252,22.54640833,24.30490277,22.83171123,21.29474878,21.39789872,16.08794428,14.76668527,14.33279463,15.913224,17.16310306,17.80086138,19.08349523,20.17616428,21.18041142,21.65184411,24.70837962,22.68262208,30.00957439,34.8510106,34.54742035,35.26231375,40.14652644,46.11890965,51.78096332,46.36489686
116,X2012.11,12,0,2012,33.93289991,15.94011172,0,14.9926169,16.72050714,15.94011172,13.55465721,13.87542748,11.400982,11.56633252,9.006731143,6.710077512,8.12538379,7.657405028,7.13172652,0,0,0,0,0,0,0,0.036024845,0.009109731,0.43747412,33.93289991,31.3336335,29.50210817,29.1666957,28.12910866,24.71357252,22.54640833,24.30490277,22.83171123,21.29474878,14.9926169,16.08794428,14.76668527,14.33279463,15.913224,17.16310306,17.80086138,19.08349523,20.17616428,21.18041142,16.72050714,24.70837962,22.68262208,30.00957439,34.8510106,34.54742035,35.26231375,40.14652644,46.11890965,51.78096332
117,X2012.12,13,0,2012,36.74694809,19.2776722,0,15.98527601,24.30362573,19.2776722,15.94011172,13.55465721,13.87542748,11.400982,11.56633252,9.006731143,6.710077512,8.12538379,7.657405028,0,0,0,0,0,0,0,0,0.036024845,0.009109731,36.74694809,33.93289991,31.3336335,29.50210817,29.1666957,28.12910866,24.71357252,22.54640833,24.30490277,22.83171123,15.98527601,14.9926169,16.08794428,14.76668527,14.33279463,15.913224,17.16310306,17.80086138,19.08349523,20.17616428,24.30362573,16.72050714,24.70837962,22.68262208,30.00957439,34.8510106,34.54742035,35.26231375,40.14652644,46.11890965
118,X2012.13,14,0,2012,38.98637643,22.24481967,1.313664596,14.57498273,24.51828537,22.24481967,19.2776722,15.94011172,13.55465721,13.87542748,11.400982,11.56633252,9.006731143,6.710077512,8.12538379,1.313664596,0,0,0,0,0,0,0,0,0.036024845,38.98637643,36.74694809,33.93289991,31.3336335,29.50210817,29.1666957,28.12910866,24.71357252,22.54640833,24.30490277,14.57498273,15.98527601,14.9926169,16.08794428,14.76668527,14.33279463,15.913224,17.16310306,17.80086138,19.08349523,24.51828537,24.30362573,16.72050714,24.70837962,22.68262208,30.00957439,34.8510106,34.54742035,35.26231375,40.14652644
119,X2012.14,15,0,2012,37.45957562,22.18063467,6.3,14.93704486,30.01555396,22.18063467,22.24481967,19.2776722,15.94011172,13.55465721,13.87542748,11.400982,11.56633252,9.006731143,6.710077512,6.3,1.313664596,0,0,0,0,0,0,0,0,37.45957562,38.98637643,36.74694809,33.93289991,31.3336335,29.50210817,29.1666957,28.12910866,24.71357252,22.54640833,14.93704486,14.57498273,15.98527601,14.9926169,16.08794428,14.76668527,14.33279463,15.913224,17.16310306,17.80086138,30.01555396,24.51828537,24.30362573,16.72050714,24.70837962,22.68262208,30.00957439,34.8510106,34.54742035,35.26231375
120,X2012.15,16,0,2012,35.51792265,21.37240584,3.131055901,12.08411595,37.4411842,21.37240584,22.18063467,22.24481967,19.2776722,15.94011172,13.55465721,13.87542748,11.400982,11.56633252,9.006731143,3.131055901,6.3,1.313664596,0,0,0,0,0,0,0,35.51792265,37.45957562,38.98637643,36.74694809,33.93289991,31.3336335,29.50210817,29.1666957,28.12910866,24.71357252,12.08411595,14.93704486,14.57498273,15.98527601,14.9926169,16.08794428,14.76668527,14.33279463,15.913224,17.16310306,37.4411842,30.01555396,24.51828537,24.30362573,16.72050714,24.70837962,22.68262208,30.00957439,34.8510106,34.54742035
121,X2012.16,17,0,2012,36.04956175,21.74000401,2.977846791,10.17184637,31.7805147,21.74000401,21.37240584,22.18063467,22.24481967,19.2776722,15.94011172,13.55465721,13.87542748,11.400982,11.56633252,2.977846791,3.131055901,6.3,1.313664596,0,0,0,0,0,0,36.04956175,35.51792265,37.45957562,38.98637643,36.74694809,33.93289991,31.3336335,29.50210817,29.1666957,28.12910866,10.17184637,12.08411595,14.93704486,14.57498273,15.98527601,14.9926169,16.08794428,14.76668527,14.33279463,15.913224,31.7805147,37.4411842,30.01555396,24.51828537,24.30362573,16.72050714,24.70837962,22.68262208,30.00957439,34.8510106
122,X2012.17,18,0,2012,38.77205274,22.42125867,0.70952381,10.83045243,20.63943861,22.42125867,21.74000401,21.37240584,22.18063467,22.24481967,19.2776722,15.94011172,13.55465721,13.87542748,11.400982,0.70952381,2.977846791,3.131055901,6.3,1.313664596,0,0,0,0,0,38.77205274,36.04956175,35.51792265,37.45957562,38.98637643,36.74694809,33.93289991,31.3336335,29.50210817,29.1666957,10.83045243,10.17184637,12.08411595,14.93704486,14.57498273,15.98527601,14.9926169,16.08794428,14.76668527,14.33279463,20.63943861,31.7805147,37.4411842,30.01555396,24.51828537,24.30362573,16.72050714,24.70837962,22.68262208,30.00957439
123,X2012.18,19,0,2012,40.08057379,25.16561726,2.834782609,11.82518688,33.36441766,25.16561726,22.42125867,21.74000401,21.37240584,22.18063467,22.24481967,19.2776722,15.94011172,13.55465721,13.87542748,2.834782609,0.70952381,2.977846791,3.131055901,6.3,1.313664596,0,0,0,0,40.08057379,38.77205274,36.04956175,35.51792265,37.45957562,38.98637643,36.74694809,33.93289991,31.3336335,29.50210817,11.82518688,10.83045243,10.17184637,12.08411595,14.93704486,14.57498273,15.98527601,14.9926169,16.08794428,14.76668527,33.36441766,20.63943861,31.7805147,37.4411842,30.01555396,24.51828537,24.30362573,16.72050714,24.70837962,22.68262208
124,X2012.19,20,0,2012,39.46780402,24.54075385,12.74223602,11.3921141,29.93991147,24.54075385,25.16561726,22.42125867,21.74000401,21.37240584,22.18063467,22.24481967,19.2776722,15.94011172,13.55465721,12.74223602,2.834782609,0.70952381,2.977846791,3.131055901,6.3,1.313664596,0,0,0,39.46780402,40.08057379,38.77205274,36.04956175,35.51792265,37.45957562,38.98637643,36.74694809,33.93289991,31.3336335,11.3921141,11.82518688,10.83045243,10.17184637,12.08411595,14.93704486,14.57498273,15.98527601,14.9926169,16.08794428,29.93991147,33.36441766,20.63943861,31.7805147,37.4411842,30.01555396,24.51828537,24.30362573,16.72050714,24.70837962
125,X2012.20,21,0,2012,41.53728276,26.55470999,0.298343685,10.50884414,23.71975183,26.55470999,24.54075385,25.16561726,22.42125867,21.74000401,21.37240584,22.18063467,22.24481967,19.2776722,15.94011172,0.298343685,12.74223602,2.834782609,0.70952381,2.977846791,3.131055901,6.3,1.313664596,0,0,41.53728276,39.46780402,40.08057379,38.77205274,36.04956175,35.51792265,37.45957562,38.98637643,36.74694809,33.93289991,10.50884414,11.3921141,11.82518688,10.83045243,10.17184637,12.08411595,14.93704486,14.57498273,15.98527601,14.9926169,23.71975183,29.93991147,33.36441766,20.63943861,31.7805147,37.4411842,30.01555396,24.51828537,24.30362573,16.72050714
126,X2012.21,22,0,2012,42.47039607,27.80591237,0.011387164,11.93287357,27.41993067,27.80591237,26.55470999,24.54075385,25.16561726,22.42125867,21.74000401,21.37240584,22.18063467,22.24481967,19.2776722,0.011387164,0.298343685,12.74223602,2.834782609,0.70952381,2.977846791,3.131055901,6.3,1.313664596,0,42.47039607,41.53728276,39.46780402,40.08057379,38.77205274,36.04956175,35.51792265,37.45957562,38.98637643,36.74694809,11.93287357,10.50884414,11.3921141,11.82518688,10.83045243,10.17184637,12.08411595,14.93704486,14.57498273,15.98527601,27.41993067,23.71975183,29.93991147,33.36441766,20.63943861,31.7805147,37.4411842,30.01555396,24.51828537,24.30362573
127,X2012.22,23,0,2012,39.48476352,26.45957515,4.924637681,12.42489426,36.86057903,26.45957515,27.80591237,26.55470999,24.54075385,25.16561726,22.42125867,21.74000401,21.37240584,22.18063467,22.24481967,4.924637681,0.011387164,0.298343685,12.74223602,2.834782609,0.70952381,2.977846791,3.131055901,6.3,1.313664596,39.48476352,42.47039607,41.53728276,39.46780402,40.08057379,38.77205274,36.04956175,35.51792265,37.45957562,38.98637643,12.42489426,11.93287357,10.50884414,11.3921141,11.82518688,10.83045243,10.17184637,12.08411595,14.93704486,14.57498273,36.86057903,27.41993067,23.71975183,29.93991147,33.36441766,20.63943861,31.7805147,37.4411842,30.01555396,24.51828537
128,X2012.23,24,0,2012,39.94753501,27.37128173,7.137888199,13.49224788,37.64588521,27.37128173,26.45957515,27.80591237,26.55470999,24.54075385,25.16561726,22.42125867,21.74000401,21.37240584,22.18063467,7.137888199,4.924637681,0.011387164,0.298343685,12.74223602,2.834782609,0.70952381,2.977846791,3.131055901,6.3,39.94753501,39.48476352,42.47039607,41.53728276,39.46780402,40.08057379,38.77205274,36.04956175,35.51792265,37.45957562,13.49224788,12.42489426,11.93287357,10.50884414,11.3921141,11.82518688,10.83045243,10.17184637,12.08411595,14.93704486,37.64588521,36.86057903,27.41993067,23.71975183,29.93991147,33.36441766,20.63943861,31.7805147,37.4411842,30.01555396
129,X2012.24,25,0,2012,39.54148673,27.49702669,1.734782609,13.47940338,40.16272089,27.49702669,27.37128173,26.45957515,27.80591237,26.55470999,24.54075385,25.16561726,22.42125867,21.74000401,21.37240584,1.734782609,7.137888199,4.924637681,0.011387164,0.298343685,12.74223602,2.834782609,0.70952381,2.977846791,3.131055901,39.54148673,39.94753501,39.48476352,42.47039607,41.53728276,39.46780402,40.08057379,38.77205274,36.04956175,35.51792265,13.47940338,13.49224788,12.42489426,11.93287357,10.50884414,11.3921141,11.82518688,10.83045243,10.17184637,12.08411595,40.16272089,37.64588521,36.86057903,27.41993067,23.71975183,29.93991147,33.36441766,20.63943861,31.7805147,37.4411842
130,X2012.25,26,0,2012,38.98821207,27.46976471,0.004554865,12.91623649,40.64710206,27.46976471,27.49702669,27.37128173,26.45957515,27.80591237,26.55470999,24.54075385,25.16561726,22.42125867,21.74000401,0.004554865,1.734782609,7.137888199,4.924637681,0.011387164,0.298343685,12.74223602,2.834782609,0.70952381,2.977846791,38.98821207,39.54148673,39.94753501,39.48476352,42.47039607,41.53728276,39.46780402,40.08057379,38.77205274,36.04956175,12.91623649,13.47940338,13.49224788,12.42489426,11.93287357,10.50884414,11.3921141,11.82518688,10.83045243,10.17184637,40.64710206,40.16272089,37.64588521,36.86057903,27.41993067,23.71975183,29.93991147,33.36441766,20.63943861,31.7805147
131,X2012.26,27,0,2012,39.4018004,27.86394324,20.04140787,16.1835267,47.67424098,27.86394324,27.46976471,27.49702669,27.37128173,26.45957515,27.80591237,26.55470999,24.54075385,25.16561726,22.42125867,20.04140787,0.004554865,1.734782609,7.137888199,4.924637681,0.011387164,0.298343685,12.74223602,2.834782609,0.70952381,39.4018004,38.98821207,39.54148673,39.94753501,39.48476352,42.47039607,41.53728276,39.46780402,40.08057379,38.77205274,16.1835267,12.91623649,13.47940338,13.49224788,12.42489426,11.93287357,10.50884414,11.3921141,11.82518688,10.83045243,47.67424098,40.64710206,40.16272089,37.64588521,36.86057903,27.41993067,23.71975183,29.93991147,33.36441766,20.63943861
132,X2012.27,28,0,2012,34.37961423,25.90405231,58.15590062,23.94867514,68.43704434,25.90405231,27.86394324,27.46976471,27.49702669,27.37128173,26.45957515,27.80591237,26.55470999,24.54075385,25.16561726,58.15590062,20.04140787,0.004554865,1.734782609,7.137888199,4.924637681,0.011387164,0.298343685,12.74223602,2.834782609,34.37961423,39.4018004,38.98821207,39.54148673,39.94753501,39.48476352,42.47039607,41.53728276,39.46780402,40.08057379,23.94867514,16.1835267,12.91623649,13.47940338,13.49224788,12.42489426,11.93287357,10.50884414,11.3921141,11.82518688,68.43704434,47.67424098,40.64710206,40.16272089,37.64588521,36.86057903,27.41993067,23.71975183,29.93991147,33.36441766
133,X2012.28,29,0,2012,36.14812485,26.4147761,5.076190476,19.50434605,58.33131671,26.4147761,25.90405231,27.86394324,27.46976471,27.49702669,27.37128173,26.45957515,27.80591237,26.55470999,24.54075385,5.076190476,58.15590062,20.04140787,0.004554865,1.734782609,7.137888199,4.924637681,0.011387164,0.298343685,12.74223602,36.14812485,34.37961423,39.4018004,38.98821207,39.54148673,39.94753501,39.48476352,42.47039607,41.53728276,39.46780402,19.50434605,23.94867514,16.1835267,12.91623649,13.47940338,13.49224788,12.42489426,11.93287357,10.50884414,11.3921141,58.33131671,68.43704434,47.67424098,40.64710206,40.16272089,37.64588521,36.86057903,27.41993067,23.71975183,29.93991147
134,X2012.29,30,0,2012,35.74408138,26.4975275,15.46293996,22.0460385,59.53207775,26.4975275,26.4147761,25.90405231,27.86394324,27.46976471,27.49702669,27.37128173,26.45957515,27.80591237,26.55470999,15.46293996,5.076190476,58.15590062,20.04140787,0.004554865,1.734782609,7.137888199,4.924637681,0.011387164,0.298343685,35.74408138,36.14812485,34.37961423,39.4018004,38.98821207,39.54148673,39.94753501,39.48476352,42.47039607,41.53728276,22.0460385,19.50434605,23.94867514,16.1835267,12.91623649,13.47940338,13.49224788,12.42489426,11.93287357,10.50884414,59.53207775,58.33131671,68.43704434,47.67424098,40.64710206,40.16272089,37.64588521,36.86057903,27.41993067,23.71975183
135,X2012.30,31,0,2012,33.6203339,25.56046255,9.698757764,23.75891241,63.68230343,25.56046255,26.4975275,26.4147761,25.90405231,27.86394324,27.46976471,27.49702669,27.37128173,26.45957515,27.80591237,9.698757764,15.46293996,5.076190476,58.15590062,20.04140787,0.004554865,1.734782609,7.137888199,4.924637681,0.011387164,33.6203339,35.74408138,36.14812485,34.37961423,39.4018004,38.98821207,39.54148673,39.94753501,39.48476352,42.47039607,23.75891241,22.0460385,19.50434605,23.94867514,16.1835267,12.91623649,13.47940338,13.49224788,12.42489426,11.93287357,63.68230343,59.53207775,58.33131671,68.43704434,47.67424098,40.64710206,40.16272089,37.64588521,36.86057903,27.41993067
136,X2012.31,32,0,2012,33.08819823,24.89378324,51.1699793,31.67781444,69.12805373,24.89378324,25.56046255,26.4975275,26.4147761,25.90405231,27.86394324,27.46976471,27.49702669,27.37128173,26.45957515,51.1699793,9.698757764,15.46293996,5.076190476,58.15590062,20.04140787,0.004554865,1.734782609,7.137888199,4.924637681,33.08819823,33.6203339,35.74408138,36.14812485,34.37961423,39.4018004,38.98821207,39.54148673,39.94753501,39.48476352,31.67781444,23.75891241,22.0460385,19.50434605,23.94867514,16.1835267,12.91623649,13.47940338,13.49224788,12.42489426,69.12805373,63.68230343,59.53207775,58.33131671,68.43704434,47.67424098,40.64710206,40.16272089,37.64588521,36.86057903
137,X2012.32,33,0,2012,30.86246387,23.86369696,100.2412008,42.18726986,82.30410852,23.86369696,24.89378324,25.56046255,26.4975275,26.4147761,25.90405231,27.86394324,27.46976471,27.49702669,27.37128173,100.2412008,51.1699793,9.698757764,15.46293996,5.076190476,58.15590062,20.04140787,0.004554865,1.734782609,7.137888199,30.86246387,33.08819823,33.6203339,35.74408138,36.14812485,34.37961423,39.4018004,38.98821207,39.54148673,39.94753501,42.18726986,31.67781444,23.75891241,22.0460385,19.50434605,23.94867514,16.1835267,12.91623649,13.47940338,13.49224788,82.30410852,69.12805373,63.68230343,59.53207775,58.33131671,68.43704434,47.67424098,40.64710206,40.16272089,37.64588521
138,X2012.33,34,0,2012,31.00663301,24.44548406,60.88219462,39.92473746,77.75733506,24.44548406,23.86369696,24.89378324,25.56046255,26.4975275,26.4147761,25.90405231,27.86394324,27.46976471,27.49702669,60.88219462,100.2412008,51.1699793,9.698757764,15.46293996,5.076190476,58.15590062,20.04140787,0.004554865,1.734782609,31.00663301,30.86246387,33.08819823,33.6203339,35.74408138,36.14812485,34.37961423,39.4018004,38.98821207,39.54148673,39.92473746,42.18726986,31.67781444,23.75891241,22.0460385,19.50434605,23.94867514,16.1835267,12.91623649,13.47940338,77.75733506,82.30410852,69.12805373,63.68230343,59.53207775,58.33131671,68.43704434,47.67424098,40.64710206,40.16272089
139,X2012.34,35,0,2012,32.44107336,24.34905312,50.31863354,41.35122484,80.39663103,24.34905312,24.44548406,23.86369696,24.89378324,25.56046255,26.4975275,26.4147761,25.90405231,27.86394324,27.46976471,50.31863354,60.88219462,100.2412008,51.1699793,9.698757764,15.46293996,5.076190476,58.15590062,20.04140787,0.004554865,32.44107336,31.00663301,30.86246387,33.08819823,33.6203339,35.74408138,36.14812485,34.37961423,39.4018004,38.98821207,41.35122484,39.92473746,42.18726986,31.67781444,23.75891241,22.0460385,19.50434605,23.94867514,16.1835267,12.91623649,80.39663103,77.75733506,82.30410852,69.12805373,63.68230343,59.53207775,58.33131671,68.43704434,47.67424098,40.64710206
140,X2012.35,36,0,2012,31.67201749,24.56056567,62.20766046,43.12464519,81.67975802,24.56056567,24.34905312,24.44548406,23.86369696,24.89378324,25.56046255,26.4975275,26.4147761,25.90405231,27.86394324,62.20766046,50.31863354,60.88219462,100.2412008,51.1699793,9.698757764,15.46293996,5.076190476,58.15590062,20.04140787,31.67201749,32.44107336,31.00663301,30.86246387,33.08819823,33.6203339,35.74408138,36.14812485,34.37961423,39.4018004,43.12464519,41.35122484,39.92473746,42.18726986,31.67781444,23.75891241,22.0460385,19.50434605,23.94867514,16.1835267,81.67975802,80.39663103,77.75733506,82.30410852,69.12805373,63.68230343,59.53207775,58.33131671,68.43704434,47.67424098
141,X2012.36,37,0,2012,31.82314205,24.10140781,34.9300207,43.05033522,83.51784095,24.10140781,24.56056567,24.34905312,24.44548406,23.86369696,24.89378324,25.56046255,26.4975275,26.4147761,25.90405231,34.9300207,62.20766046,50.31863354,60.88219462,100.2412008,51.1699793,9.698757764,15.46293996,5.076190476,58.15590062,31.82314205,31.67201749,32.44107336,31.00663301,30.86246387,33.08819823,33.6203339,35.74408138,36.14812485,34.37961423,43.05033522,43.12464519,41.35122484,39.92473746,42.18726986,31.67781444,23.75891241,22.0460385,19.50434605,23.94867514,83.51784095,81.67975802,80.39663103,77.75733506,82.30410852,69.12805373,63.68230343,59.53207775,58.33131671,68.43704434
142,X2012.37,38,0,2012,32.54125604,23.05172691,8.607039337,38.46721723,69.81831986,23.05172691,24.10140781,24.56056567,24.34905312,24.44548406,23.86369696,24.89378324,25.56046255,26.4975275,26.4147761,8.607039337,34.9300207,62.20766046,50.31863354,60.88219462,100.2412008,51.1699793,9.698757764,15.46293996,5.076190476,32.54125604,31.82314205,31.67201749,32.44107336,31.00663301,30.86246387,33.08819823,33.6203339,35.74408138,36.14812485,38.46721723,43.05033522,43.12464519,41.35122484,39.92473746,42.18726986,31.67781444,23.75891241,22.0460385,19.50434605,69.81831986,83.51784095,81.67975802,80.39663103,77.75733506,82.30410852,69.12805373,63.68230343,59.53207775,58.33131671
143,X2012.38,39,0,2012,33.85659652,21.4524782,1.252587992,32.56088848,54.07532163,21.4524782,23.05172691,24.10140781,24.56056567,24.34905312,24.44548406,23.86369696,24.89378324,25.56046255,26.4975275,1.252587992,8.607039337,34.9300207,62.20766046,50.31863354,60.88219462,100.2412008,51.1699793,9.698757764,15.46293996,33.85659652,32.54125604,31.82314205,31.67201749,32.44107336,31.00663301,30.86246387,33.08819823,33.6203339,35.74408138,32.56088848,38.46721723,43.05033522,43.12464519,41.35122484,39.92473746,42.18726986,31.67781444,23.75891241,22.0460385,54.07532163,69.81831986,83.51784095,81.67975802,80.39663103,77.75733506,82.30410852,69.12805373,63.68230343,59.53207775
144,X2012.39,40,2158,2012,35.90103043,20.90699414,0.015942029,30.90509794,41.52949588,20.90699414,21.4524782,23.05172691,24.10140781,24.56056567,24.34905312,24.44548406,23.86369696,24.89378324,25.56046255,0.015942029,1.252587992,8.607039337,34.9300207,62.20766046,50.31863354,60.88219462,100.2412008,51.1699793,9.698757764,35.90103043,33.85659652,32.54125604,31.82314205,31.67201749,32.44107336,31.00663301,30.86246387,33.08819823,33.6203339,30.90509794,32.56088848,38.46721723,43.05033522,43.12464519,41.35122484,39.92473746,42.18726986,31.67781444,23.75891241,41.52949588,54.07532163,69.81831986,83.51784095,81.67975802,80.39663103,77.75733506,82.30410852,69.12805373,63.68230343
145,X2012.40,41,0,2012,35.142264,19.17909605,0.310144928,26.74755421,38.29166368,19.17909605,20.90699414,21.4524782,23.05172691,24.10140781,24.56056567,24.34905312,24.44548406,23.86369696,24.89378324,0.310144928,0.015942029,1.252587992,8.607039337,34.9300207,62.20766046,50.31863354,60.88219462,100.2412008,51.1699793,35.142264,35.90103043,33.85659652,32.54125604,31.82314205,31.67201749,32.44107336,31.00663301,30.86246387,33.08819823,26.74755421,30.90509794,32.56088848,38.46721723,43.05033522,43.12464519,41.35122484,39.92473746,42.18726986,31.67781444,38.29166368,41.52949588,54.07532163,69.81831986,83.51784095,81.67975802,80.39663103,77.75733506,82.30410852,69.12805373
146,X2012.41,42,0,2012,33.84751565,19.13969484,0.728985507,27.48262605,45.32632379,19.13969484,19.17909605,20.90699414,21.4524782,23.05172691,24.10140781,24.56056567,24.34905312,24.44548406,23.86369696,0.728985507,0.310144928,0.015942029,1.252587992,8.607039337,34.9300207,62.20766046,50.31863354,60.88219462,100.2412008,33.84751565,35.142264,35.90103043,33.85659652,32.54125604,31.82314205,31.67201749,32.44107336,31.00663301,30.86246387,27.48262605,26.74755421,30.90509794,32.56088848,38.46721723,43.05033522,43.12464519,41.35122484,39.92473746,42.18726986,45.32632379,38.29166368,41.52949588,54.07532163,69.81831986,83.51784095,81.67975802,80.39663103,77.75733506,82.30410852
147,X2012.42,43,0,2012,32.28663774,17.1467583,0.239751553,25.38571893,42.97736845,17.1467583,19.13969484,19.17909605,20.90699414,21.4524782,23.05172691,24.10140781,24.56056567,24.34905312,24.44548406,0.239751553,0.728985507,0.310144928,0.015942029,1.252587992,8.607039337,34.9300207,62.20766046,50.31863354,60.88219462,32.28663774,33.84751565,35.142264,35.90103043,33.85659652,32.54125604,31.82314205,31.67201749,32.44107336,31.00663301,25.38571893,27.48262605,26.74755421,30.90509794,32.56088848,38.46721723,43.05033522,43.12464519,41.35122484,39.92473746,42.97736845,45.32632379,38.29166368,41.52949588,54.07532163,69.81831986,83.51784095,81.67975802,80.39663103,77.75733506
148,X2012.43,44,0,2012,31.74950595,14.94617726,0,25.86997573,42.28504858,14.94617726,17.1467583,19.13969484,19.17909605,20.90699414,21.4524782,23.05172691,24.10140781,24.56056567,24.34905312,0,0.239751553,0.728985507,0.310144928,0.015942029,1.252587992,8.607039337,34.9300207,62.20766046,50.31863354,31.74950595,32.28663774,33.84751565,35.142264,35.90103043,33.85659652,32.54125604,31.82314205,31.67201749,32.44107336,25.86997573,25.38571893,27.48262605,26.74755421,30.90509794,32.56088848,38.46721723,43.05033522,43.12464519,41.35122484,42.28504858,42.97736845,45.32632379,38.29166368,41.52949588,54.07532163,69.81831986,83.51784095,81.67975802,80.39663103
149,X2012.44,45,0,2012,30.80241569,13.92714371,0,25.16063987,39.97635232,13.92714371,14.94617726,17.1467583,19.13969484,19.17909605,20.90699414,21.4524782,23.05172691,24.10140781,24.56056567,0,0,0.239751553,0.728985507,0.310144928,0.015942029,1.252587992,8.607039337,34.9300207,62.20766046,30.80241569,31.74950595,32.28663774,33.84751565,35.142264,35.90103043,33.85659652,32.54125604,31.82314205,31.67201749,25.16063987,25.86997573,25.38571893,27.48262605,26.74755421,30.90509794,32.56088848,38.46721723,43.05033522,43.12464519,39.97635232,42.28504858,42.97736845,45.32632379,38.29166368,41.52949588,54.07532163,69.81831986,83.51784095,81.67975802
150,X2012.45,46,0,2012,30.39949307,13.36454284,0,24.95339235,41.23177778,13.36454284,13.92714371,14.94617726,17.1467583,19.13969484,19.17909605,20.90699414,21.4524782,23.05172691,24.10140781,0,0,0,0.239751553,0.728985507,0.310144928,0.015942029,1.252587992,8.607039337,34.9300207,30.39949307,30.80241569,31.74950595,32.28663774,33.84751565,35.142264,35.90103043,33.85659652,32.54125604,31.82314205,24.95339235,25.16063987,25.86997573,25.38571893,27.48262605,26.74755421,30.90509794,32.56088848,38.46721723,43.05033522,41.23177778,39.97635232,42.28504858,42.97736845,45.32632379,38.29166368,41.52949588,54.07532163,69.81831986,83.51784095
151,X2012.46,47,0,2012,28.54020591,11.85366494,0,24.47727847,42.81695262,11.85366494,13.36454284,13.92714371,14.94617726,17.1467583,19.13969484,19.17909605,20.90699414,21.4524782,23.05172691,0,0,0,0,0.239751553,0.728985507,0.310144928,0.015942029,1.252587992,8.607039337,28.54020591,30.39949307,30.80241569,31.74950595,32.28663774,33.84751565,35.142264,35.90103043,33.85659652,32.54125604,24.47727847,24.95339235,25.16063987,25.86997573,25.38571893,27.48262605,26.74755421,30.90509794,32.56088848,38.46721723,42.81695262,41.23177778,39.97635232,42.28504858,42.97736845,45.32632379,38.29166368,41.52949588,54.07532163,69.81831986
152,X2012.47,48,0,2012,27.29171862,10.85015858,0,24.30647065,43.7430827,10.85015858,11.85366494,13.36454284,13.92714371,14.94617726,17.1467583,19.13969484,19.17909605,20.90699414,21.4524782,0,0,0,0,0,0.239751553,0.728985507,0.310144928,0.015942029,1.252587992,27.29171862,28.54020591,30.39949307,30.80241569,31.74950595,32.28663774,33.84751565,35.142264,35.90103043,33.85659652,24.30647065,24.47727847,24.95339235,25.16063987,25.86997573,25.38571893,27.48262605,26.74755421,30.90509794,32.56088848,43.7430827,42.81695262,41.23177778,39.97635232,42.28504858,42.97736845,45.32632379,38.29166368,41.52949588,54.07532163
153,X2012.48,49,0,2012,27.524576,10.38264689,0,22.75541742,46.41682477,10.38264689,10.85015858,11.85366494,13.36454284,13.92714371,14.94617726,17.1467583,19.13969484,19.17909605,20.90699414,0,0,0,0,0,0,0.239751553,0.728985507,0.310144928,0.015942029,27.524576,27.29171862,28.54020591,30.39949307,30.80241569,31.74950595,32.28663774,33.84751565,35.142264,35.90103043,22.75541742,24.30647065,24.47727847,24.95339235,25.16063987,25.86997573,25.38571893,27.48262605,26.74755421,30.90509794,46.41682477,43.7430827,42.81695262,41.23177778,39.97635232,42.28504858,42.97736845,45.32632379,38.29166368,41.52949588
